"Measure.ID","Score","Score_numeric"
"VTE_1","98",98
"VTE_1",NA,NA
"VTE_1","89",89
"VTE_1",NA,NA
"VTE_1","42",42
"VTE_1","81",81
"VTE_1","85",85
"VTE_1","83",83
"VTE_1","87",87
"VTE_1","68",68
"VTE_1","62",62
"VTE_1","72",72
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1","55",55
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1","83",83
"VTE_1",NA,NA
"VTE_1","92",92
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1","91",91
"VTE_1","47",47
"VTE_1","92",92
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1","82",82
"VTE_1",NA,NA
"VTE_1","92",92
"VTE_1","97",97
"VTE_1","83",83
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1","61",61
"VTE_1","59",59
"VTE_1","33",33
"VTE_1","90",90
"VTE_1",NA,NA
"VTE_1","90",90
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1","36",36
"VTE_1",NA,NA
"VTE_1","96",96
"VTE_1","62",62
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1","60",60
"VTE_1","25",25
"VTE_1","96",96
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1","72",72
"VTE_1",NA,NA
"VTE_1","74",74
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1","73",73
"VTE_1","85",85
"VTE_1",NA,NA
"VTE_1","65",65
"VTE_1","95",95
"VTE_1","96",96
"VTE_1",NA,NA
"VTE_1","58",58
"VTE_1","72",72
"VTE_1",NA,NA
"VTE_1","99",99
"VTE_1","81",81
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1","85",85
"VTE_1","69",69
"VTE_1","98",98
"VTE_1","83",83
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1","79",79
"VTE_1","96",96
"VTE_1",NA,NA
"VTE_1","73",73
"VTE_1","93",93
"VTE_1","41",41
"VTE_1",NA,NA
"VTE_1","77",77
"VTE_1",NA,NA
"VTE_1","99",99
"VTE_1",NA,NA
"VTE_1","55",55
"VTE_1","57",57
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1","91",91
"VTE_1","77",77
"VTE_1","78",78
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1","97",97
"VTE_1",NA,NA
"VTE_1",NA,NA
"VTE_1","93",93
"VTE_1","93",93
"VTE_1","80",80
"VTE_1","98",98
"VTE_1",NA,NA
"VTE_1","95",95
"VTE_1","83",83
"VTE_1",NA,NA
