"Measure.ID","Score","Score_numeric"
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02","10",10
"HH_02","10",10
"HH_02","12",12
"HH_02","3",3
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02","7",7
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02","10",10
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02","5",5
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02","8",8
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
"HH_02",NA,NA
