"Measure.ID","Score","Score_numeric"
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","106",106
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","19",19
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","53",53
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","236",236
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","194",194
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","106",106
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","7",7
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","124",124
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","69",69
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","112",112
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","171",171
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","163",163
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","77",77
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","260",260
"ED_2_Strata_2","283",283
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","935",935
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","120",120
"ED_2_Strata_2","141",141
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","78",78
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","68",68
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","86",86
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","114",114
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","225",225
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2","125",125
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
"ED_2_Strata_2",NA,NA
